11 Q0 CACM-2782 1  0.3416291371175899 TF-IDF 
11 Q0 CACM-1861 56  0.09510121824120378 TF-IDF 
11 Q0 CACM-3185 57  0.09456664469218153 TF-IDF 
11 Q0 CACM-2489 58  0.09187368847909037 TF-IDF 
11 Q0 CACM-1678 59  0.08974241174691025 TF-IDF 
11 Q0 CACM-1306 60  0.08928219425077226 TF-IDF 
11 Q0 CACM-2661 61  0.08792943373182116 TF-IDF 
11 Q0 CACM-1073 62  0.08402048871233918 TF-IDF 
11 Q0 CACM-1852 63  0.083702057110099 TF-IDF 
11 Q0 CACM-3077 64  0.08355714755496559 TF-IDF 
11 Q0 CACM-2091 65  0.08041552816166607 TF-IDF 
11 Q0 CACM-1046 66  0.07900434013249803 TF-IDF 
11 Q0 CACM-0724 67  0.07853618752010147 TF-IDF 
11 Q0 CACM-2198 68  0.07800980296385912 TF-IDF 
11 Q0 CACM-2406 69  0.07737790168400262 TF-IDF 
11 Q0 CACM-2320 70  0.07680034865434193 TF-IDF 
11 Q0 CACM-2398 71  0.07638050598899832 TF-IDF 
11 Q0 CACM-1358 72  0.07452737939638308 TF-IDF 
11 Q0 CACM-0689 73  0.07254178282875245 TF-IDF 
11 Q0 CACM-1467 74  0.07254178282875245 TF-IDF 
11 Q0 CACM-2922 75  0.07232609518566689 TF-IDF 
11 Q0 CACM-2867 76  0.07156476786792303 TF-IDF 
11 Q0 CACM-2873 77  0.07123819200166749 TF-IDF 
11 Q0 CACM-1496 78  0.06991979067831562 TF-IDF 
11 Q0 CACM-2787 79  0.06936600091324237 TF-IDF 
11 Q0 CACM-1713 80  0.06935090749103205 TF-IDF 
11 Q0 CACM-1485 81  0.06908741221785948 TF-IDF 
11 Q0 CACM-2645 82  0.06716831743403005 TF-IDF 
11 Q0 CACM-1115 83  0.06658227407392917 TF-IDF 
11 Q0 CACM-2034 84  0.06632629249343623 TF-IDF 
11 Q0 CACM-3026 85  0.06610565811906817 TF-IDF 
11 Q0 CACM-2954 86  0.06486642280796306 TF-IDF 
11 Q0 CACM-2084 87  0.06307981115543691 TF-IDF 
11 Q0 CACM-2081 88  0.06192028110256318 TF-IDF 
11 Q0 CACM-2305 89  0.06173768751383187 TF-IDF 
11 Q0 CACM-2301 90  0.06070225845939899 TF-IDF 
11 Q0 CACM-2710 91  0.06045148569062704 TF-IDF 
11 Q0 CACM-2560 92  0.06016507033143971 TF-IDF 
11 Q0 CACM-2938 93  0.059369268332711944 TF-IDF 
11 Q0 CACM-2411 94  0.05921778190102241 TF-IDF 
11 Q0 CACM-0731 95  0.057807319145655435 TF-IDF 
11 Q0 CACM-3105 96  0.05764909893675692 TF-IDF 
11 Q0 CACM-1720 97  0.0576157029445143 TF-IDF 
11 Q0 CACM-0321 98  0.0574154628488245 TF-IDF 
11 Q0 CACM-3127 99  0.05649656180048395 TF-IDF 
11 Q0 CACM-2941 100  0.05474851534245468 TF-IDF 
