42 Q0 CACM-2641 1  0.5671536242760211 TF-IDF 
42 Q0 CACM-0179 84  0.1412510033776679 TF-IDF 
42 Q0 CACM-0180 85  0.1412510033776679 TF-IDF 
42 Q0 CACM-0181 86  0.1412510033776679 TF-IDF 
42 Q0 CACM-0182 87  0.1412510033776679 TF-IDF 
42 Q0 CACM-2485 88  0.14093845773001465 TF-IDF 
42 Q0 CACM-0003 89  0.1402148574562461 TF-IDF 
42 Q0 CACM-0270 90  0.1402148574562461 TF-IDF 
42 Q0 CACM-1908 91  0.13838067037536922 TF-IDF 
42 Q0 CACM-2310 92  0.13696089133267614 TF-IDF 
42 Q0 CACM-0601 93  0.1356009632425612 TF-IDF 
42 Q0 CACM-2535 94  0.1346628091833659 TF-IDF 
42 Q0 CACM-1992 95  0.13432209635918813 TF-IDF 
42 Q0 CACM-3070 96  0.13310380375996406 TF-IDF 
42 Q0 CACM-0058 97  0.13271762421208763 TF-IDF 
42 Q0 CACM-2344 98  0.13199188267101547 TF-IDF 
42 Q0 CACM-1435 99  0.13155090102041694 TF-IDF 
42 Q0 CACM-3130 100  0.13018463948281642 TF-IDF 
