45 Q0 CACM-2318 1  0.6899111647732593 TF-IDF 
45 Q0 CACM-1938 51  0.2763668830718886 TF-IDF 
45 Q0 CACM-2298 52  0.2710888697329139 TF-IDF 
45 Q0 CACM-1652 53  0.26953555843359434 TF-IDF 
45 Q0 CACM-2631 54  0.26717734511973495 TF-IDF 
45 Q0 CACM-1534 55  0.2651949158719711 TF-IDF 
45 Q0 CACM-1571 56  0.26439122951571 TF-IDF 
45 Q0 CACM-1827 57  0.26237089524712903 TF-IDF 
45 Q0 CACM-2344 58  0.2612510488789669 TF-IDF 
45 Q0 CACM-1765 59  0.25963187430483126 TF-IDF 
45 Q0 CACM-2669 60  0.2586968040374818 TF-IDF 
45 Q0 CACM-3048 61  0.2578740506434197 TF-IDF 
45 Q0 CACM-1657 62  0.25777094722338934 TF-IDF 
45 Q0 CACM-2253 63  0.2576680836350748 TF-IDF 
45 Q0 CACM-2680 64  0.2565898240154989 TF-IDF 
45 Q0 CACM-2578 65  0.2559925113687481 TF-IDF 
45 Q0 CACM-2900 66  0.25490384906065655 TF-IDF 
45 Q0 CACM-2519 67  0.2517508616152734 TF-IDF 
45 Q0 CACM-2375 68  0.2511654312948681 TF-IDF 
45 Q0 CACM-1519 69  0.25027504833901953 TF-IDF 
45 Q0 CACM-3059 70  0.24964686069726968 TF-IDF 
45 Q0 CACM-2862 71  0.24871061927499802 TF-IDF 
45 Q0 CACM-3152 72  0.24851028873360295 TF-IDF 
45 Q0 CACM-0303 73  0.24831560031846894 TF-IDF 
45 Q0 CACM-1927 74  0.24819229483655758 TF-IDF 
45 Q0 CACM-0849 75  0.2476939103726606 TF-IDF 
45 Q0 CACM-1474 76  0.24637011462440234 TF-IDF 
45 Q0 CACM-0855 77  0.24599695011770803 TF-IDF 
45 Q0 CACM-2358 78  0.24463124776482717 TF-IDF 
45 Q0 CACM-2032 79  0.24415847771022123 TF-IDF 
45 Q0 CACM-3128 80  0.24237607684404075 TF-IDF 
45 Q0 CACM-2849 81  0.24155349251390273 TF-IDF 
45 Q0 CACM-0652 82  0.24102174809935825 TF-IDF 
45 Q0 CACM-3114 83  0.2407438019615658 TF-IDF 
45 Q0 CACM-2160 84  0.23868727370764684 TF-IDF 
45 Q0 CACM-0086 85  0.23814292669776024 TF-IDF 
45 Q0 CACM-0696 86  0.23790184199374895 TF-IDF 
45 Q0 CACM-2541 87  0.2368472239501632 TF-IDF 
45 Q0 CACM-1236 88  0.23664085550835842 TF-IDF 
45 Q0 CACM-2741 89  0.23637825817726155 TF-IDF 
45 Q0 CACM-0409 90  0.2363542507790195 TF-IDF 
45 Q0 CACM-2435 91  0.2359572106454296 TF-IDF 
45 Q0 CACM-3183 92  0.23585500331799367 TF-IDF 
45 Q0 CACM-2812 93  0.2352230277008266 TF-IDF 
45 Q0 CACM-0202 94  0.23418674213925325 TF-IDF 
45 Q0 CACM-3043 95  0.23395397308764546 TF-IDF 
45 Q0 CACM-1960 96  0.23321752410775287 TF-IDF 
45 Q0 CACM-0397 97  0.23200616266725965 TF-IDF 
45 Q0 CACM-1746 98  0.23066741673785443 TF-IDF 
45 Q0 CACM-1535 99  0.23029308115046104 TF-IDF 
45 Q0 CACM-2272 100  0.2301872488638783 TF-IDF 
