22 Q0 CACM-2845 1  0.4033038256643463 TF-IDF 
22 Q0 CACM-1014 39  0.22752998078304032 TF-IDF 
22 Q0 CACM-0082 40  0.22735517693803034 TF-IDF 
22 Q0 CACM-0204 41  0.22689237855235198 TF-IDF 
22 Q0 CACM-2188 42  0.22667183628581966 TF-IDF 
22 Q0 CACM-2903 43  0.22648052453096296 TF-IDF 
22 Q0 CACM-0417 44  0.22628727766400653 TF-IDF 
22 Q0 CACM-2341 45  0.22534692073952584 TF-IDF 
22 Q0 CACM-1742 46  0.22450937931219672 TF-IDF 
22 Q0 CACM-1100 47  0.2240504998837592 TF-IDF 
22 Q0 CACM-1101 48  0.2240504998837592 TF-IDF 
22 Q0 CACM-3032 49  0.2238110349475839 TF-IDF 
22 Q0 CACM-2913 50  0.22331393729655075 TF-IDF 
22 Q0 CACM-0488 51  0.2226104537101346 TF-IDF 
22 Q0 CACM-0477 52  0.22201094394118212 TF-IDF 
22 Q0 CACM-2589 53  0.2215534356921896 TF-IDF 
22 Q0 CACM-2840 54  0.22066167502095727 TF-IDF 
22 Q0 CACM-0069 55  0.22030858168229375 TF-IDF 
22 Q0 CACM-0452 56  0.220141111777129 TF-IDF 
22 Q0 CACM-3082 57  0.21975009076581586 TF-IDF 
22 Q0 CACM-1062 58  0.21969822957617507 TF-IDF 
22 Q0 CACM-2146 59  0.2194219104118876 TF-IDF 
22 Q0 CACM-1122 60  0.2189042901348542 TF-IDF 
22 Q0 CACM-3006 61  0.21814367190989453 TF-IDF 
22 Q0 CACM-0435 62  0.21802592254821687 TF-IDF 
22 Q0 CACM-1678 63  0.2177699490604356 TF-IDF 
22 Q0 CACM-1012 64  0.2174520916858667 TF-IDF 
22 Q0 CACM-2813 65  0.2173892347592667 TF-IDF 
22 Q0 CACM-3098 66  0.2171056814430058 TF-IDF 
22 Q0 CACM-1366 67  0.21665544120207986 TF-IDF 
22 Q0 CACM-2949 68  0.21564781676634381 TF-IDF 
22 Q0 CACM-0828 69  0.21504316142402988 TF-IDF 
22 Q0 CACM-2905 70  0.21483894665194198 TF-IDF 
22 Q0 CACM-1783 71  0.2148156501822312 TF-IDF 
22 Q0 CACM-0679 72  0.21428068221217195 TF-IDF 
22 Q0 CACM-2039 73  0.2139535672900733 TF-IDF 
22 Q0 CACM-1247 74  0.21198741975503804 TF-IDF 
22 Q0 CACM-2627 75  0.21198617283269125 TF-IDF 
22 Q0 CACM-2741 76  0.21170618933095048 TF-IDF 
22 Q0 CACM-1569 77  0.21119952916174456 TF-IDF 
22 Q0 CACM-1658 78  0.2111547815922581 TF-IDF 
22 Q0 CACM-1131 79  0.21080935728550793 TF-IDF 
22 Q0 CACM-1563 80  0.21071212949853008 TF-IDF 
22 Q0 CACM-2572 81  0.2106984180144028 TF-IDF 
22 Q0 CACM-2932 82  0.21062636472121568 TF-IDF 
22 Q0 CACM-0093 83  0.2085247433134467 TF-IDF 
22 Q0 CACM-2935 84  0.20804689274920493 TF-IDF 
22 Q0 CACM-1159 85  0.20786875011396486 TF-IDF 
22 Q0 CACM-2819 86  0.2075820408757534 TF-IDF 
22 Q0 CACM-2283 87  0.20738930801908897 TF-IDF 
22 Q0 CACM-2504 88  0.20700209028310865 TF-IDF 
22 Q0 CACM-2368 89  0.20651943148282234 TF-IDF 
22 Q0 CACM-3141 90  0.20585788485569717 TF-IDF 
22 Q0 CACM-2809 91  0.20578135896044908 TF-IDF 
22 Q0 CACM-3117 92  0.20567225648583903 TF-IDF 
22 Q0 CACM-2004 93  0.205592887075277 TF-IDF 
22 Q0 CACM-0200 94  0.2052835805949851 TF-IDF 
22 Q0 CACM-0201 95  0.2052835805949851 TF-IDF 
22 Q0 CACM-2289 96  0.2051784346744738 TF-IDF 
22 Q0 CACM-1292 97  0.20432454443528014 TF-IDF 
22 Q0 CACM-2535 98  0.20430182929298824 TF-IDF 
22 Q0 CACM-2490 99  0.2041380569705041 TF-IDF 
22 Q0 CACM-2389 100  0.2036750316279327 TF-IDF 
