4 Q0 CACM-2844 1  0.6478762217178055 TF-IDF 
4 Q0 CACM-2794 77  0.3405664817686615 TF-IDF 
4 Q0 CACM-1199 78  0.34018336287442896 TF-IDF 
4 Q0 CACM-1623 79  0.3396926329895834 TF-IDF 
4 Q0 CACM-2632 80  0.3396730693980233 TF-IDF 
4 Q0 CACM-1604 81  0.33521528219973273 TF-IDF 
4 Q0 CACM-3108 82  0.3340690622209068 TF-IDF 
4 Q0 CACM-1387 83  0.33384626577734045 TF-IDF 
4 Q0 CACM-1610 84  0.33360059885558574 TF-IDF 
4 Q0 CACM-2784 85  0.3334411370699878 TF-IDF 
4 Q0 CACM-2619 86  0.33324595364537973 TF-IDF 
4 Q0 CACM-2196 87  0.3331281353053056 TF-IDF 
4 Q0 CACM-2501 88  0.33261132811600436 TF-IDF 
4 Q0 CACM-0949 89  0.3324348388508058 TF-IDF 
4 Q0 CACM-0124 90  0.33238251007851205 TF-IDF 
4 Q0 CACM-1398 91  0.3310627965286053 TF-IDF 
4 Q0 CACM-2436 92  0.3295429233257232 TF-IDF 
4 Q0 CACM-0282 93  0.32939268764341323 TF-IDF 
4 Q0 CACM-3056 94  0.32845242030762933 TF-IDF 
4 Q0 CACM-1083 95  0.32838677051384385 TF-IDF 
4 Q0 CACM-1001 96  0.32832038195086655 TF-IDF 
4 Q0 CACM-1534 97  0.32812685328162694 TF-IDF 
4 Q0 CACM-2150 98  0.3277170704155786 TF-IDF 
4 Q0 CACM-1353 99  0.3275332324196888 TF-IDF 
4 Q0 CACM-1198 100  0.32747678391625146 TF-IDF 
