9 Q0 CACM-1685 1  0.5829148204333485 TF-IDF 
9 Q0 CACM-0666 66  0.201047986022771 TF-IDF 
9 Q0 CACM-2581 67  0.20008119230565025 TF-IDF 
9 Q0 CACM-2867 68  0.19820991648539507 TF-IDF 
9 Q0 CACM-0238 69  0.19783841149170936 TF-IDF 
9 Q0 CACM-2840 70  0.19752447697251757 TF-IDF 
9 Q0 CACM-1750 71  0.19700795301138257 TF-IDF 
9 Q0 CACM-3111 72  0.19698419859024832 TF-IDF 
9 Q0 CACM-1247 73  0.1962582929320076 TF-IDF 
9 Q0 CACM-3133 74  0.19265745065441733 TF-IDF 
9 Q0 CACM-2741 75  0.19196246468839745 TF-IDF 
9 Q0 CACM-2852 76  0.19190101066843762 TF-IDF 
9 Q0 CACM-1728 77  0.19179215500755942 TF-IDF 
9 Q0 CACM-3141 78  0.19101861377819176 TF-IDF 
9 Q0 CACM-3128 79  0.19047560539733388 TF-IDF 
9 Q0 CACM-1324 80  0.18902999811219234 TF-IDF 
9 Q0 CACM-2069 81  0.18649843727519472 TF-IDF 
9 Q0 CACM-2882 82  0.18604938397940868 TF-IDF 
9 Q0 CACM-0517 83  0.18416488994272778 TF-IDF 
9 Q0 CACM-0059 84  0.1840675804004186 TF-IDF 
9 Q0 CACM-0795 85  0.1840276468455147 TF-IDF 
9 Q0 CACM-2757 86  0.18356555245557352 TF-IDF 
9 Q0 CACM-2138 87  0.18320909456958573 TF-IDF 
9 Q0 CACM-3025 88  0.18120050243219116 TF-IDF 
9 Q0 CACM-0633 89  0.17685264678558218 TF-IDF 
9 Q0 CACM-0643 90  0.17664143883188335 TF-IDF 
9 Q0 CACM-2482 91  0.1766189237614745 TF-IDF 
9 Q0 CACM-1611 92  0.17516619291182475 TF-IDF 
9 Q0 CACM-2319 93  0.17452491988454763 TF-IDF 
9 Q0 CACM-2270 94  0.17121168188196956 TF-IDF 
9 Q0 CACM-3076 95  0.17111916893698598 TF-IDF 
9 Q0 CACM-0143 96  0.17055035473423222 TF-IDF 
9 Q0 CACM-2198 97  0.1702072509954776 TF-IDF 
9 Q0 CACM-1776 98  0.16815055168683843 TF-IDF 
9 Q0 CACM-0084 99  0.166945014781775 TF-IDF 
9 Q0 CACM-2812 100  0.16618356572422083 TF-IDF 
