7 Q0 CACM-3043 1  0.821582273877308 TF-IDF 
7 Q0 CACM-1122 74  0.31656553583522945 TF-IDF 
7 Q0 CACM-2845 75  0.3164958167026509 TF-IDF 
7 Q0 CACM-1427 76  0.31637628157466385 TF-IDF 
7 Q0 CACM-1601 77  0.31608657183791106 TF-IDF 
7 Q0 CACM-1381 78  0.3145309844100563 TF-IDF 
7 Q0 CACM-2208 79  0.31433056412030397 TF-IDF 
7 Q0 CACM-0860 80  0.3142771640592285 TF-IDF 
7 Q0 CACM-2378 81  0.31426717180826985 TF-IDF 
7 Q0 CACM-0961 82  0.31341639923936043 TF-IDF 
7 Q0 CACM-1198 83  0.31335171829649944 TF-IDF 
7 Q0 CACM-2146 84  0.3130123126683604 TF-IDF 
7 Q0 CACM-2740 85  0.3122959619676613 TF-IDF 
7 Q0 CACM-1884 86  0.31107840379242657 TF-IDF 
7 Q0 CACM-1870 87  0.3108557169820033 TF-IDF 
7 Q0 CACM-3144 88  0.3106520939347758 TF-IDF 
7 Q0 CACM-2276 89  0.30748279959724245 TF-IDF 
7 Q0 CACM-2972 90  0.3067512097668635 TF-IDF 
7 Q0 CACM-2618 91  0.3059458089691245 TF-IDF 
7 Q0 CACM-3143 92  0.3041315838827546 TF-IDF 
7 Q0 CACM-0855 93  0.3033813114661977 TF-IDF 
7 Q0 CACM-1753 94  0.3028909008920763 TF-IDF 
7 Q0 CACM-2997 95  0.3021831940433579 TF-IDF 
7 Q0 CACM-2519 96  0.3021011410010291 TF-IDF 
7 Q0 CACM-0204 97  0.3010514634048492 TF-IDF 
7 Q0 CACM-2264 98  0.30094450833389913 TF-IDF 
7 Q0 CACM-3055 99  0.3007042951604476 TF-IDF 
7 Q0 CACM-2864 100  0.30067617591423357 TF-IDF 
