40 Q0 CACM-2316 1  0.8372271132407612 TF-IDF 
40 Q0 CACM-2254 46  0.38333879944981647 TF-IDF 
40 Q0 CACM-0527 47  0.38183081863664436 TF-IDF 
40 Q0 CACM-0920 48  0.3784788669326215 TF-IDF 
40 Q0 CACM-2470 49  0.377602734130672 TF-IDF 
40 Q0 CACM-2939 50  0.3749643631609902 TF-IDF 
40 Q0 CACM-1549 51  0.37464903931631377 TF-IDF 
40 Q0 CACM-2168 52  0.37387173673046215 TF-IDF 
40 Q0 CACM-1852 53  0.36995371286029477 TF-IDF 
40 Q0 CACM-2198 54  0.3650945600668555 TF-IDF 
40 Q0 CACM-3103 55  0.3649195168651317 TF-IDF 
40 Q0 CACM-2937 56  0.3562471166856784 TF-IDF 
40 Q0 CACM-2450 57  0.3549174174152218 TF-IDF 
40 Q0 CACM-2594 58  0.3530323258776397 TF-IDF 
40 Q0 CACM-3197 59  0.35139386606765666 TF-IDF 
40 Q0 CACM-2855 60  0.3509802955320338 TF-IDF 
40 Q0 CACM-1467 61  0.3508775153069608 TF-IDF 
40 Q0 CACM-2665 62  0.34814208551244147 TF-IDF 
40 Q0 CACM-2078 63  0.34577514985616736 TF-IDF 
40 Q0 CACM-1306 64  0.3456352691021516 TF-IDF 
40 Q0 CACM-0303 65  0.34559695213003383 TF-IDF 
40 Q0 CACM-2264 66  0.3453677259026347 TF-IDF 
40 Q0 CACM-1324 67  0.34513226610598846 TF-IDF 
40 Q0 CACM-2305 68  0.34483308884321195 TF-IDF 
40 Q0 CACM-1488 69  0.3432117092471993 TF-IDF 
40 Q0 CACM-1835 70  0.34247058158079496 TF-IDF 
40 Q0 CACM-1424 71  0.3388358956094674 TF-IDF 
40 Q0 CACM-2155 72  0.3379306475745037 TF-IDF 
40 Q0 CACM-1923 73  0.3378249440015584 TF-IDF 
40 Q0 CACM-2717 74  0.33747159575844493 TF-IDF 
40 Q0 CACM-2060 75  0.3371288889072105 TF-IDF 
40 Q0 CACM-2652 76  0.3365389229036366 TF-IDF 
40 Q0 CACM-1062 77  0.33608066222660976 TF-IDF 
40 Q0 CACM-1359 78  0.33466424572702075 TF-IDF 
40 Q0 CACM-2845 79  0.3339998719879423 TF-IDF 
40 Q0 CACM-1035 80  0.33258692996549877 TF-IDF 
40 Q0 CACM-2838 81  0.3324178407809455 TF-IDF 
40 Q0 CACM-1937 82  0.3309474640198812 TF-IDF 
40 Q0 CACM-0943 83  0.3306847886205101 TF-IDF 
40 Q0 CACM-3150 84  0.3285448846853581 TF-IDF 
40 Q0 CACM-0343 85  0.32842970684810097 TF-IDF 
40 Q0 CACM-2184 86  0.32717098489476115 TF-IDF 
40 Q0 CACM-2647 87  0.32631547884191847 TF-IDF 
40 Q0 CACM-1625 88  0.325754185058509 TF-IDF 
40 Q0 CACM-2772 89  0.3247823131482691 TF-IDF 
40 Q0 CACM-0100 90  0.32356245306357256 TF-IDF 
40 Q0 CACM-2084 91  0.3216206304934545 TF-IDF 
40 Q0 CACM-1496 92  0.31949292989851047 TF-IDF 
40 Q0 CACM-3148 93  0.31946110307115694 TF-IDF 
40 Q0 CACM-2034 94  0.31871340711410745 TF-IDF 
40 Q0 CACM-1957 95  0.31852169667305646 TF-IDF 
40 Q0 CACM-2916 96  0.3171834164785755 TF-IDF 
40 Q0 CACM-1046 97  0.316637288638313 TF-IDF 
40 Q0 CACM-2252 98  0.3164011474533086 TF-IDF 
40 Q0 CACM-1050 99  0.3158767030688032 TF-IDF 
40 Q0 CACM-1383 100  0.31536537785165164 TF-IDF 
