64 Q0 CACM-2513 1  0.39282748009315366 TF-IDF 
64 Q0 CACM-1456 50  0.17486756465092237 TF-IDF 
64 Q0 CACM-3202 51  0.17263923176254709 TF-IDF 
64 Q0 CACM-1288 52  0.1722712098218215 TF-IDF 
64 Q0 CACM-2503 53  0.17066887525709554 TF-IDF 
64 Q0 CACM-2184 54  0.1704431978481451 TF-IDF 
64 Q0 CACM-1614 55  0.1697662847393341 TF-IDF 
64 Q0 CACM-2767 56  0.16933680544913557 TF-IDF 
64 Q0 CACM-0602 57  0.1678225478758801 TF-IDF 
64 Q0 CACM-2607 58  0.16757567607883994 TF-IDF 
64 Q0 CACM-2456 59  0.1670860779206667 TF-IDF 
64 Q0 CACM-1046 60  0.1670451664623147 TF-IDF 
64 Q0 CACM-1717 61  0.16540815990651972 TF-IDF 
64 Q0 CACM-2838 62  0.1646191906138365 TF-IDF 
64 Q0 CACM-1861 63  0.1645352688453478 TF-IDF 
64 Q0 CACM-1216 64  0.1626776158220038 TF-IDF 
64 Q0 CACM-3140 65  0.16113814173419505 TF-IDF 
64 Q0 CACM-3069 66  0.16055932660261724 TF-IDF 
64 Q0 CACM-1732 67  0.15966500712943288 TF-IDF 
64 Q0 CACM-1389 68  0.15964700563764267 TF-IDF 
64 Q0 CACM-1608 69  0.1567389715204241 TF-IDF 
64 Q0 CACM-2857 70  0.15573533241535542 TF-IDF 
64 Q0 CACM-3144 71  0.1554066831029985 TF-IDF 
64 Q0 CACM-3054 72  0.15488585510777403 TF-IDF 
64 Q0 CACM-0482 73  0.15409200368472864 TF-IDF 
64 Q0 CACM-0572 74  0.15409200368472864 TF-IDF 
64 Q0 CACM-0573 75  0.15409200368472864 TF-IDF 
64 Q0 CACM-2177 76  0.15235855632005266 TF-IDF 
64 Q0 CACM-2905 77  0.15221331675102992 TF-IDF 
64 Q0 CACM-2484 78  0.15141654325059203 TF-IDF 
64 Q0 CACM-0598 79  0.1506768105843368 TF-IDF 
64 Q0 CACM-2470 80  0.15030474041381128 TF-IDF 
64 Q0 CACM-2491 81  0.14908661194495032 TF-IDF 
64 Q0 CACM-1988 82  0.14894908798472337 TF-IDF 
64 Q0 CACM-2199 83  0.14865362732740303 TF-IDF 
64 Q0 CACM-1821 84  0.1477729294806054 TF-IDF 
64 Q0 CACM-0069 85  0.14772245709533316 TF-IDF 
64 Q0 CACM-0196 86  0.14739584681294615 TF-IDF 
64 Q0 CACM-1231 87  0.1469943401370778 TF-IDF 
64 Q0 CACM-2409 88  0.14679919121620344 TF-IDF 
64 Q0 CACM-1432 89  0.14676398291770587 TF-IDF 
64 Q0 CACM-2986 90  0.14672378725620555 TF-IDF 
64 Q0 CACM-2882 91  0.14655219350169915 TF-IDF 
64 Q0 CACM-0023 92  0.14651974221224856 TF-IDF 
64 Q0 CACM-2784 93  0.14521530131002644 TF-IDF 
64 Q0 CACM-1465 94  0.1449717803312536 TF-IDF 
64 Q0 CACM-3189 95  0.14465794253169723 TF-IDF 
64 Q0 CACM-2219 96  0.14413072148555317 TF-IDF 
64 Q0 CACM-1727 97  0.14404073315753618 TF-IDF 
64 Q0 CACM-2998 98  0.14360497635174446 TF-IDF 
64 Q0 CACM-2039 99  0.14355084578115954 TF-IDF 
64 Q0 CACM-2340 100  0.1432947188187782 TF-IDF 
