14 Q0 CACM-1724 1  0.47048071978021166 TF-IDF 
14 Q0 CACM-2337 75  0.1604741558172869 TF-IDF 
14 Q0 CACM-2263 76  0.16018657226100985 TF-IDF 
14 Q0 CACM-1196 77  0.16000643361217445 TF-IDF 
14 Q0 CACM-0655 78  0.1589860012788206 TF-IDF 
14 Q0 CACM-0049 79  0.15885508856160735 TF-IDF 
14 Q0 CACM-1952 80  0.15863981767671087 TF-IDF 
14 Q0 CACM-2146 81  0.15858770463302455 TF-IDF 
14 Q0 CACM-2852 82  0.156338955469491 TF-IDF 
14 Q0 CACM-0022 83  0.15548514732668242 TF-IDF 
14 Q0 CACM-1374 84  0.15473995732742418 TF-IDF 
14 Q0 CACM-2716 85  0.15470788810895608 TF-IDF 
14 Q0 CACM-2797 86  0.15427947732171785 TF-IDF 
14 Q0 CACM-3151 87  0.15271315745211567 TF-IDF 
14 Q0 CACM-3038 88  0.1526790658002888 TF-IDF 
14 Q0 CACM-3058 89  0.15097015465750063 TF-IDF 
14 Q0 CACM-2017 90  0.14997059874004454 TF-IDF 
14 Q0 CACM-1098 91  0.14993908837829387 TF-IDF 
14 Q0 CACM-1342 92  0.14982649447244914 TF-IDF 
14 Q0 CACM-1660 93  0.14982649447244914 TF-IDF 
14 Q0 CACM-0121 94  0.14981098076184465 TF-IDF 
14 Q0 CACM-2885 95  0.1488631555320974 TF-IDF 
14 Q0 CACM-2907 96  0.14876677504380498 TF-IDF 
14 Q0 CACM-2725 97  0.14829245910544817 TF-IDF 
14 Q0 CACM-2752 98  0.14683337806905575 TF-IDF 
14 Q0 CACM-2479 99  0.14557544558764088 TF-IDF 
14 Q0 CACM-3037 100  0.1453636613420263 TF-IDF 
