54 Q0 CACM-2295 1  0.8058787983105467 TF-IDF 
54 Q0 CACM-2256 40  0.34040414518738216 TF-IDF 
54 Q0 CACM-1789 41  0.33446908676199094 TF-IDF 
54 Q0 CACM-2796 42  0.3284269380212646 TF-IDF 
54 Q0 CACM-0059 43  0.32815559706327935 TF-IDF 
54 Q0 CACM-2314 44  0.32815132675160125 TF-IDF 
54 Q0 CACM-2956 45  0.3263252233875937 TF-IDF 
54 Q0 CACM-2895 46  0.32528407830456335 TF-IDF 
54 Q0 CACM-1457 47  0.32519151835802157 TF-IDF 
54 Q0 CACM-0086 48  0.318561505050482 TF-IDF 
54 Q0 CACM-1106 49  0.31579970415771147 TF-IDF 
54 Q0 CACM-2204 50  0.3157620240656263 TF-IDF 
54 Q0 CACM-1496 51  0.3144280573533715 TF-IDF 
54 Q0 CACM-0021 52  0.3133655052087985 TF-IDF 
54 Q0 CACM-3148 53  0.31161410007536117 TF-IDF 
54 Q0 CACM-1747 54  0.3100405040409043 TF-IDF 
54 Q0 CACM-1703 55  0.3084842578900896 TF-IDF 
54 Q0 CACM-1678 56  0.30338797998880995 TF-IDF 
54 Q0 CACM-2603 57  0.3027507487388912 TF-IDF 
54 Q0 CACM-3140 58  0.30148789999622855 TF-IDF 
54 Q0 CACM-2972 59  0.30099843275360955 TF-IDF 
54 Q0 CACM-2021 60  0.30056905230695535 TF-IDF 
54 Q0 CACM-0017 61  0.2991786670967793 TF-IDF 
54 Q0 CACM-2616 62  0.29903141495161895 TF-IDF 
54 Q0 CACM-2046 63  0.29851394462627934 TF-IDF 
54 Q0 CACM-0147 64  0.2983899073876249 TF-IDF 
54 Q0 CACM-0084 65  0.2976294950108812 TF-IDF 
54 Q0 CACM-1198 66  0.2954969727328942 TF-IDF 
54 Q0 CACM-3014 67  0.29415601738606517 TF-IDF 
54 Q0 CACM-0529 68  0.29081911035096747 TF-IDF 
54 Q0 CACM-0689 69  0.29008061775573196 TF-IDF 
54 Q0 CACM-0382 70  0.2841808641786903 TF-IDF 
54 Q0 CACM-2886 71  0.2840392989635371 TF-IDF 
54 Q0 CACM-2943 72  0.28390543472257507 TF-IDF 
54 Q0 CACM-3198 73  0.2837652817668213 TF-IDF 
54 Q0 CACM-1366 74  0.27808206645491595 TF-IDF 
54 Q0 CACM-3150 75  0.2775574005913221 TF-IDF 
54 Q0 CACM-2703 76  0.2766223500931078 TF-IDF 
54 Q0 CACM-1358 77  0.27618050463229654 TF-IDF 
54 Q0 CACM-1323 78  0.27137865671275013 TF-IDF 
54 Q0 CACM-0628 79  0.2701329365675521 TF-IDF 
54 Q0 CACM-1485 80  0.26828969958200477 TF-IDF 
54 Q0 CACM-2699 81  0.26423019231571465 TF-IDF 
54 Q0 CACM-3133 82  0.263016291217786 TF-IDF 
54 Q0 CACM-3077 83  0.2625174505718853 TF-IDF 
54 Q0 CACM-3055 84  0.26228909607089707 TF-IDF 
54 Q0 CACM-1902 85  0.26138029239513544 TF-IDF 
54 Q0 CACM-0249 86  0.2606666814458437 TF-IDF 
54 Q0 CACM-3000 87  0.2604539155707844 TF-IDF 
54 Q0 CACM-3185 88  0.2597639620875583 TF-IDF 
54 Q0 CACM-2939 89  0.259628931595343 TF-IDF 
54 Q0 CACM-0188 90  0.25946948468489117 TF-IDF 
54 Q0 CACM-2937 91  0.2589482804905138 TF-IDF 
54 Q0 CACM-3188 92  0.2568063530679561 TF-IDF 
54 Q0 CACM-1604 93  0.25596714847178126 TF-IDF 
54 Q0 CACM-2778 94  0.25592354869647793 TF-IDF 
54 Q0 CACM-2305 95  0.2555909139840081 TF-IDF 
54 Q0 CACM-0556 96  0.25345165168600214 TF-IDF 
54 Q0 CACM-2887 97  0.25167843733288614 TF-IDF 
54 Q0 CACM-1654 98  0.25160930446168006 TF-IDF 
54 Q0 CACM-2782 99  0.25052089688167894 TF-IDF 
54 Q0 CACM-2458 100  0.2501044688913549 TF-IDF 
