44 Q0 CACM-2829 1  0.6655538655407792 TF-IDF 
44 Q0 CACM-2387 85  0.13856225442086062 TF-IDF 
44 Q0 CACM-2255 86  0.1383802266530546 TF-IDF 
44 Q0 CACM-2504 87  0.1383802266530546 TF-IDF 
44 Q0 CACM-2447 88  0.1373602969146102 TF-IDF 
44 Q0 CACM-2835 89  0.13700054680170684 TF-IDF 
44 Q0 CACM-3149 90  0.13459903316754046 TF-IDF 
44 Q0 CACM-2701 91  0.13371996505257902 TF-IDF 
44 Q0 CACM-2062 92  0.13226483441716497 TF-IDF 
44 Q0 CACM-2485 93  0.1317594869712322 TF-IDF 
44 Q0 CACM-0561 94  0.13122384623760985 TF-IDF 
44 Q0 CACM-2391 95  0.13083183188014733 TF-IDF 
44 Q0 CACM-1927 96  0.13053598592467625 TF-IDF 
44 Q0 CACM-2253 97  0.1305152443707684 TF-IDF 
44 Q0 CACM-1686 98  0.13042956829180408 TF-IDF 
44 Q0 CACM-2560 99  0.12916581468274538 TF-IDF 
44 Q0 CACM-0533 100  0.12769199789091865 TF-IDF 
