6 Q0 CACM-0438 1  0.4872373008286959 TF-IDF 
6 Q0 CACM-1148 35  0.26184204991049226 TF-IDF 
6 Q0 CACM-0531 36  0.25886472848745756 TF-IDF 
6 Q0 CACM-1305 37  0.25747133198224753 TF-IDF 
6 Q0 CACM-1877 38  0.25731568748601874 TF-IDF 
6 Q0 CACM-1383 39  0.2559833035467725 TF-IDF 
6 Q0 CACM-2264 40  0.2537937834042333 TF-IDF 
6 Q0 CACM-1397 41  0.2528083379692524 TF-IDF 
6 Q0 CACM-2834 42  0.2522168699848467 TF-IDF 
6 Q0 CACM-0697 43  0.2506901175611873 TF-IDF 
6 Q0 CACM-1387 44  0.2500497889992899 TF-IDF 
6 Q0 CACM-2916 45  0.24805864480990464 TF-IDF 
6 Q0 CACM-2216 46  0.2479400122817577 TF-IDF 
6 Q0 CACM-0417 47  0.24779497027634756 TF-IDF 
6 Q0 CACM-1046 48  0.24617369209816142 TF-IDF 
6 Q0 CACM-1199 49  0.2453237880192588 TF-IDF 
6 Q0 CACM-1382 50  0.2453046488868768 TF-IDF 
6 Q0 CACM-1001 51  0.24392583900986603 TF-IDF 
6 Q0 CACM-1314 52  0.24367287277635497 TF-IDF 
6 Q0 CACM-2810 53  0.2434276757918677 TF-IDF 
6 Q0 CACM-1783 54  0.24312974003570245 TF-IDF 
6 Q0 CACM-0963 55  0.24227367316425807 TF-IDF 
6 Q0 CACM-3034 56  0.24183336092617153 TF-IDF 
6 Q0 CACM-0854 57  0.24016105957770165 TF-IDF 
6 Q0 CACM-1234 58  0.23989355450797722 TF-IDF 
6 Q0 CACM-2195 59  0.23923014082231817 TF-IDF 
6 Q0 CACM-0236 60  0.23871893315093487 TF-IDF 
6 Q0 CACM-1445 61  0.23863613987591395 TF-IDF 
6 Q0 CACM-2163 62  0.23839873784605745 TF-IDF 
6 Q0 CACM-2930 63  0.23789838529668678 TF-IDF 
6 Q0 CACM-1443 64  0.23771566039634412 TF-IDF 
6 Q0 CACM-2836 65  0.23731332998731103 TF-IDF 
6 Q0 CACM-2417 66  0.23709892208082356 TF-IDF 
6 Q0 CACM-1534 67  0.23693005879463575 TF-IDF 
6 Q0 CACM-2841 68  0.23636096497656686 TF-IDF 
6 Q0 CACM-2176 69  0.23623650809176402 TF-IDF 
6 Q0 CACM-1325 70  0.2360271188641763 TF-IDF 
6 Q0 CACM-2780 71  0.23554691586059226 TF-IDF 
6 Q0 CACM-1664 72  0.2348796283219484 TF-IDF 
6 Q0 CACM-1531 73  0.2347524228477461 TF-IDF 
6 Q0 CACM-0216 74  0.23418541030039738 TF-IDF 
6 Q0 CACM-2572 75  0.23384337641546782 TF-IDF 
6 Q0 CACM-0962 76  0.2336463235029162 TF-IDF 
6 Q0 CACM-1184 77  0.23214298277601167 TF-IDF 
6 Q0 CACM-1186 78  0.2321372545893468 TF-IDF 
6 Q0 CACM-2805 79  0.2318555588614832 TF-IDF 
6 Q0 CACM-2776 80  0.23159710230836372 TF-IDF 
6 Q0 CACM-3080 81  0.23132791674369668 TF-IDF 
6 Q0 CACM-1346 82  0.23091502003709122 TF-IDF 
6 Q0 CACM-3150 83  0.230631842752199 TF-IDF 
6 Q0 CACM-2167 84  0.2303285749325531 TF-IDF 
6 Q0 CACM-2873 85  0.2297472872584418 TF-IDF 
6 Q0 CACM-1533 86  0.2297200146278749 TF-IDF 
6 Q0 CACM-1362 87  0.2297057528409028 TF-IDF 
6 Q0 CACM-0303 88  0.22947700075796731 TF-IDF 
6 Q0 CACM-1473 89  0.22938528221044802 TF-IDF 
6 Q0 CACM-3188 90  0.2290157974758021 TF-IDF 
6 Q0 CACM-3190 91  0.22886942302654448 TF-IDF 
6 Q0 CACM-2486 92  0.22790625201633002 TF-IDF 
6 Q0 CACM-3086 93  0.2279050771191946 TF-IDF 
6 Q0 CACM-2751 94  0.2271050364092696 TF-IDF 
6 Q0 CACM-2166 95  0.22666258384973742 TF-IDF 
6 Q0 CACM-1885 96  0.22646309144267673 TF-IDF 
6 Q0 CACM-3135 97  0.22632213374684268 TF-IDF 
6 Q0 CACM-1171 98  0.2261708526446125 TF-IDF 
6 Q0 CACM-1503 99  0.22612435781027307 TF-IDF 
6 Q0 CACM-1625 100  0.22584425938816852 TF-IDF 
