30 Q0 CACM-0195 1  0.5390043684073429 TF-IDF 
30 Q0 CACM-1196 50  0.1609764086585218 TF-IDF 
30 Q0 CACM-1324 51  0.15906998455875543 TF-IDF 
30 Q0 CACM-2690 52  0.15676429175729029 TF-IDF 
30 Q0 CACM-1387 53  0.1566884234920378 TF-IDF 
30 Q0 CACM-1747 54  0.15639870182238721 TF-IDF 
30 Q0 CACM-1616 55  0.1555346230601952 TF-IDF 
30 Q0 CACM-1071 56  0.15552698812355126 TF-IDF 
30 Q0 CACM-2372 57  0.15448674570363913 TF-IDF 
30 Q0 CACM-2069 58  0.15396319147454768 TF-IDF 
30 Q0 CACM-2758 59  0.15287522642120743 TF-IDF 
30 Q0 CACM-3011 60  0.15275341881532528 TF-IDF 
30 Q0 CACM-1164 61  0.15268550567643163 TF-IDF 
30 Q0 CACM-0239 62  0.15116556705167278 TF-IDF 
30 Q0 CACM-0643 63  0.15116556705167278 TF-IDF 
30 Q0 CACM-2329 64  0.15116556705167278 TF-IDF 
30 Q0 CACM-0435 65  0.14742667949674282 TF-IDF 
30 Q0 CACM-2572 66  0.14732496484847263 TF-IDF 
30 Q0 CACM-1856 67  0.146636717060673 TF-IDF 
30 Q0 CACM-0143 68  0.14595296129127028 TF-IDF 
30 Q0 CACM-2853 69  0.14595296129127028 TF-IDF 
30 Q0 CACM-1748 70  0.14523452893211822 TF-IDF 
30 Q0 CACM-0274 71  0.144528700623325 TF-IDF 
30 Q0 CACM-1541 72  0.14426437839630274 TF-IDF 
30 Q0 CACM-2917 73  0.14389657286977497 TF-IDF 
30 Q0 CACM-2840 74  0.14363170521860175 TF-IDF 
30 Q0 CACM-2947 75  0.14356396021311663 TF-IDF 
30 Q0 CACM-2165 76  0.14349479254575506 TF-IDF 
30 Q0 CACM-2988 77  0.14279184740847492 TF-IDF 
30 Q0 CACM-3119 78  0.14110353664652617 TF-IDF 
30 Q0 CACM-2522 79  0.1410202657865731 TF-IDF 
30 Q0 CACM-1383 80  0.1403451765450501 TF-IDF 
30 Q0 CACM-1844 81  0.1403405883846055 TF-IDF 
30 Q0 CACM-2567 82  0.140011836629938 TF-IDF 
30 Q0 CACM-1698 83  0.1397146892243461 TF-IDF 
30 Q0 CACM-2730 84  0.13963887019307158 TF-IDF 
30 Q0 CACM-2621 85  0.13806987721172403 TF-IDF 
30 Q0 CACM-2198 86  0.13804734286569573 TF-IDF 
30 Q0 CACM-2577 87  0.1375877037790867 TF-IDF 
30 Q0 CACM-2689 88  0.13653664120796252 TF-IDF 
30 Q0 CACM-2871 89  0.1364402694100625 TF-IDF 
30 Q0 CACM-0855 90  0.13633494232734406 TF-IDF 
30 Q0 CACM-2798 91  0.13598862313705454 TF-IDF 
30 Q0 CACM-1380 92  0.13535916985332108 TF-IDF 
30 Q0 CACM-2341 93  0.1347233460587485 TF-IDF 
30 Q0 CACM-2236 94  0.13423190612593824 TF-IDF 
30 Q0 CACM-2624 95  0.1341708956237354 TF-IDF 
30 Q0 CACM-2806 96  0.13330463715408636 TF-IDF 
30 Q0 CACM-2741 97  0.1328032331393748 TF-IDF 
30 Q0 CACM-0633 98  0.1322698711702137 TF-IDF 
30 Q0 CACM-1511 99  0.1322698711702137 TF-IDF 
30 Q0 CACM-2405 100  0.1322698711702137 TF-IDF 
